"CHR","GENE","P","ORIG_SNP","NOHOM_SNP","X1","X2","X3","X4"
8,"FABP9",1,8,5,0,18,0,6896
8,"FAM110B",1,6,3,0,18,0,6896
8,"FAM150A",1,1,1,0,18,1,6895
8,"FAM167A",1,8,4,0,18,1,6895
8,"FAM83H",1,16,12,0,18,39,6857
8,"FAM91A1",1,6,3,0,18,0,6896
8,"FBXL6",1,12,8,0,18,36,6860
8,"FBXO16",1,8,4,0,18,897,5999
8,"FBXO25",1,5,2,0,18,0,6896
8,"FBXO32",1,3,1,0,18,0,6896
8,"FBXO43",1,10,5,0,18,1,6895
8,"FDFT1",1,10,5,0,18,44,6852
8,"FER1L6",1,67,35,0,18,161,6735
8,"FGF20",1,2,1,18,0,6896,0
8,"FGFR1",1,10,6,0,18,0,6896
8,"FNTA",1,2,2,0,18,0,6896
8,"FOXH1",1,4,3,18,0,6896,0
8,"FUT10",1,18,10,0,18,277,6619
8,"FZD3",1,7,3,0,18,0,6896
8,"GATA4",1,7,4,0,18,132,6764
8,"GDAP1",1,9,4,0,18,0,6896
8,"GDF6",1,6,2,0,18,0,6896
8,"GEM",1,7,5,0,18,0,6896
8,"GINS4",1,3,1,0,18,0,6896
8,"GLI4",1,3,2,18,0,6896,0
8,"GML",1,7,5,0,18,33,6863
8,"GNRH1",1,4,1,0,18,423,6473
8,"GOT1L1",1,15,9,0,18,0,6896
8,"GPAA1",1,11,9,0,18,0,6896
8,"GPIHBP1",1,5,5,0,18,42,6854
8,"GPR124",1,23,17,0,18,2,6894
8,"GRHL2",1,8,5,0,18,4,6892
8,"GSDMD",1,8,4,0,18,0,6896
8,"GSR",1,17,10,0,18,0,6896
8,"GTF2E2",1,5,4,18,0,6896,0
8,"HAS2",1,3,1,0,18,0,6896
8,"HEY1",1,2,2,0,18,1,6895
8,"HGSNAT",1,13,6,0,18,3,6893
8,"HOOK3",1,5,3,0,18,0,6896
8,"HSF1",1,5,3,0,18,0,6896
8,"HTRA4",1,4,2,0,18,0,6896
8,"IDO1",1,11,4,0,18,0,6896
8,"IKBKB",1,11,8,0,18,0,6896
8,"IMPA1",1,4,4,0,18,5,6891
8,"IMPAD1",1,3,2,18,0,6896,0
8,"INTS10",1,13,7,0,18,2,6894
8,"INTS8",1,15,6,0,18,0,6896
8,"INTS9",1,9,3,0,18,0,6896
8,"JPH1",1,14,10,0,18,3,6893
8,"JRK",1,12,11,18,0,6896,0
8,"KAT6A",1,24,13,0,18,36,6860
8,"KCNB2",1,8,5,0,18,0,6896
8,"KCNQ3",1,12,7,0,18,6,6890
8,"KCNS2",1,5,3,0,18,0,6896
8,"KCTD9",1,2,1,18,0,6896,0
8,"KHDRBS3",1,3,1,0,18,0,6896
8,"KIAA0196",1,18,11,0,18,0,6896
8,"KIAA1429",1,25,11,0,18,0,6896
8,"KIF13B",1,22,14,0,18,5,6891
8,"KIFC2",1,10,4,0,18,0,6896
8,"KLF10",1,12,8,0,18,0,6896
8,"LACTB2",1,4,1,0,18,0,6896
8,"LAPTM4B",1,9,4,0,18,0,6896
8,"LEPROTL1",1,3,3,0,18,0,6896
8,"LETM2",1,14,10,0,18,0,6896
8,"LGI3",1,11,5,0,18,0,6896
8,"LONRF1",1,5,4,18,0,6896,0
8,"LPL",1,19,9,0,18,69,6827
8,"LRP12",1,11,6,0,18,0,6896
8,"LRRC14",1,7,6,18,0,6896,0
8,"LRRC24",1,1,1,0,18,0,6896
8,"LRRC69",1,5,4,18,0,6896,0
8,"LSM1",1,1,1,0,18,0,6896
8,"LY6D",1,4,3,18,0,6896,0
8,"LY6E",1,3,3,0,18,0,6896
8,"LY6H",1,1,1,0,18,0,6896
8,"LY6K",1,8,3,0,18,0,6896
8,"LY96",1,4,4,0,18,15,6881
8,"LYNX1",1,5,3,0,18,0,6896
8,"LYPD2",1,5,2,0,18,0,6896
8,"LYPLA1",1,7,4,0,18,1,6895
8,"LZTS1",1,11,9,0,18,26,6870
8,"MAF1",1,2,2,0,18,44,6852
8,"MAL2",1,1,1,0,18,1,6895
8,"MAPK15",1,28,20,0,18,15,6881
8,"MBOAT4",1,5,4,18,0,6896,0
8,"MCM4",1,22,14,0,18,163,6733
8,"MED30",1,2,2,0,18,0,6896
8,"MFHAS1",1,10,5,0,18,15,6881
8,"MFSD3",1,7,6,18,0,6896,0
8,"MICU3",1,9,6,0,18,0,6896
8,"MMP16",1,3,1,0,18,0,6896
8,"MOS",1,4,2,0,18,188,6708
8,"MROH1",1,11,8,0,18,0,6896
8,"MROH6",1,14,7,0,18,0,6896
8,"MRPL13",1,3,1,0,18,0,6896
8,"MRPL15",1,14,6,0,18,1,6895
8,"MRPS28",1,7,4,0,18,2,6894
8,"MSC",1,2,1,18,0,6896,0
8,"MSR1",1,22,12,0,18,38,6858
8,"MSRA",1,7,5,0,18,0,6896
8,"MTBP",1,22,12,0,18,4,6892
8,"MTDH",1,4,2,0,18,0,6896
8,"MTERF3",1,12,9,0,18,0,6896
8,"MTFR1",1,9,2,0,18,1,6895
8,"MTMR7",1,17,11,0,18,89,6807
8,"MTMR9",1,20,12,0,18,1,6895
8,"MTUS1",1,68,44,0,18,278,6618
8,"MYBL1",1,10,6,0,18,2,6894
8,"MYC",1,6,5,18,0,6896,0
8,"NAPRT",1,9,4,0,18,0,6896
8,"NAT1",1,11,8,0,18,14,6882
8,"NCOA2",1,22,13,0,18,1,6895
8,"NDRG1",1,9,4,0,18,0,6896
8,"NDUFAF6",1,6,3,0,18,0,6896
8,"NDUFB9",1,8,5,0,18,55,6841
8,"NECAB1",1,3,2,18,0,6896,0
8,"NEFL",1,3,2,18,0,6896,0
8,"NEIL2",1,18,10,0,18,2,6894
8,"NIPAL2",1,9,5,0,18,0,6896
8,"NKAIN3",1,3,2,18,0,6896,0
8,"NKX6-3",1,2,1,18,0,6896,0
8,"NOV",1,10,6,0,18,98,6798
8,"NPBWR1",1,8,5,0,18,100,6796
8,"NPM2",1,6,5,18,0,6896,0
8,"NRBP2",1,4,4,0,18,0,6896
8,"NSMAF",1,23,7,0,18,11,6885
8,"NSMCE2",1,4,1,0,18,0,6896
8,"NUDT18",1,6,4,0,18,0,6896
8,"ODF1",1,9,7,0,18,0,6896
8,"OPLAH",1,22,18,0,18,47,6849
8,"OPRK1",1,6,3,0,18,0,6896
8,"OSGIN2",1,8,6,0,18,0,6896
8,"OSR2",1,2,1,18,0,6896,0
8,"OTUD6B",1,7,6,18,0,6896,0
8,"OXR1",1,19,7,0,18,0,6896
8,"PABPC1",1,20,3,0,18,0,6896
8,"PAG1",1,7,3,0,18,1,6895
8,"PBK",1,7,5,0,18,65,6831
8,"PCMTD1",1,3,1,0,18,0,6896
8,"PDE7A",1,6,5,18,0,6896,0
8,"PDGFRL",1,19,11,0,18,0,6896
8,"PDLIM2",1,9,6,0,18,28,6868
8,"PEBP4",1,17,6,0,18,706,6190
8,"PENK",1,8,4,0,18,0,6896
8,"PEX2",1,7,4,0,18,3,6893
8,"PHF20L1",1,10,6,0,18,0,6896
8,"PHYHIP",1,2,1,18,0,6896,0
8,"PI15",1,6,4,0,18,0,6896
8,"PINX1",1,16,11,0,18,27,6869
8,"PIWIL2",1,28,16,0,18,0,6896
8,"PLAG1",1,3,3,0,18,237,6659
8,"PLAT",1,18,9,0,18,3,6893
8,"PLEKHA2",1,6,2,0,18,0,6896
8,"PMP2",1,6,3,0,18,0,6896
8,"PNMA2",1,9,4,0,18,93,6803
8,"PNOC",1,3,1,0,18,0,6896
8,"POLB",1,7,4,0,18,5,6891
8,"POLR3D",1,5,3,0,18,0,6896
8,"POMK",1,13,6,0,18,0,6896
8,"POTEA",1,6,6,0,18,0,6896
8,"PPAPDC1B",1,8,3,0,18,0,6896
8,"PPP1R16A",1,5,2,0,18,0,6896
8,"PPP1R3B",1,7,4,0,18,0,6896
8,"PPP1R42",1,2,1,18,0,6896,0
8,"PPP3CC",1,9,5,0,18,1,6895
8,"PREX2",1,32,21,0,18,7,6889
8,"PROSC",1,4,2,0,18,0,6896
8,"PSCA",1,4,3,18,0,6896,0
8,"PTDSS1",1,5,4,18,0,6896,0
8,"PTK2",1,13,5,0,18,0,6896
8,"PURG",1,2,1,18,0,6896,0
8,"PYCRL",1,4,4,0,18,0,6896
8,"RAD21",1,7,5,0,18,0,6896
8,"RAD54B",1,26,12,0,18,5,6891
8,"RALYL",1,3,2,18,0,6896,0
8,"RBM12B",1,14,10,0,18,25,6871
8,"RBPMS",1,3,3,0,18,0,6896
8,"RDH10",1,3,1,0,18,0,6896
8,"REEP4",1,8,5,0,18,4,6892
8,"RGS20",1,9,3,0,18,0,6896
8,"RGS22",1,34,15,0,18,0,6896
8,"RHOBTB2",1,26,9,0,18,0,6896
8,"RHPN1",1,6,2,0,18,0,6896
8,"RIMS2",1,35,13,0,18,1,6895
8,"RIPK2",1,4,3,18,0,6896,0
8,"RMDN1",1,4,3,18,0,6896,0
8,"RNF122",1,3,2,18,0,6896,0
8,"RNF139",1,6,1,0,18,0,6896
8,"RNF170",1,4,4,0,18,0,6896
8,"RNF19A",1,10,8,0,18,0,6896
8,"RPL8",1,2,2,0,18,9,6887
8,"RRS1",1,11,9,0,18,26,6870
8,"SAMD12",1,5,4,18,0,6896,0
8,"SARAF",1,9,3,0,18,0,6896
8,"SCARA3",1,19,13,0,18,25,6871
8,"SCARA5",1,13,10,0,18,100,6796
8,"SDCBP",1,5,2,0,18,0,6896
8,"SDR16C5",1,5,4,18,0,6896,0
8,"SFRP1",1,2,2,0,18,0,6896
8,"SFTPC",1,6,5,18,0,6896,0
8,"SGCZ",1,8,6,0,18,0,6896
8,"SHARPIN",1,8,7,18,0,6896,0
8,"SLA",1,6,5,18,0,6896,0
8,"SLC10A5",1,13,10,0,18,15,6881
8,"SLC20A2",1,11,6,0,18,5,6891
8,"SLC25A32",1,11,8,0,18,37,6859
8,"SLC25A37",1,5,1,0,18,35,6861
8,"SLC26A7",1,15,9,0,18,4,6892
8,"SLC35G5",1,3,2,18,0,6896,0
8,"SLC39A4",1,22,12,0,18,1355,5541
8,"SLC45A4",1,16,15,18,0,6896,0
8,"SLC52A2",1,7,5,0,18,0,6896
8,"SLURP1",1,2,1,18,0,6896,0
8,"SNTB1",1,10,6,0,18,1,6895
8,"SNTG1",1,13,9,0,18,1,6895
8,"SNX16",1,14,8,0,18,0,6896
8,"SORBS3",1,27,10,0,18,0,6896
8,"SOX7",1,5,3,0,18,0,6896
8,"SPAG11A",1,1,1,0,18,0,6896
8,"SPATC1",1,22,14,0,18,14,6882
8,"SPIDR",1,12,6,0,18,0,6896
8,"SQLE",1,7,4,0,18,1,6895
8,"ST18",1,25,11,0,18,0,6896
8,"ST3GAL1",1,4,4,0,18,1,6895
8,"STAR",1,6,3,0,18,0,6896
8,"STAU2",1,4,2,0,18,46,6850
8,"STC1",1,1,1,0,18,0,6896
8,"STK3",1,5,2,0,18,0,6896
8,"STMN2",1,1,1,0,18,0,6896
8,"STMN4",1,1,1,0,18,0,6896
8,"SULF1",1,18,14,0,18,0,6896
8,"SYBU",1,12,7,0,18,1,6895
8,"TACC1",1,19,6,0,18,25,6871
8,"TATDN1",1,8,4,0,18,0,6896
8,"TBC1D31",1,34,19,0,18,1,6895
8,"TCEA1",1,2,1,18,0,6896,0
8,"TCF24",1,1,1,0,18,0,6896
8,"TDRP",1,5,3,0,18,0,6896
8,"TGS1",1,33,19,0,18,91,6805
8,"THAP1",1,4,2,0,18,0,6896
8,"THEM6",1,1,1,0,18,2,6894
8,"TM2D2",1,6,4,0,18,0,6896
8,"TMEM64",1,1,1,0,18,0,6896
8,"TMEM68",1,4,2,0,18,0,6896
8,"TMEM70",1,10,6,0,18,192,6704
8,"TMEM71",1,11,6,0,18,9,6887
8,"TMEM74",1,6,4,0,18,0,6896
8,"TNFRSF10C",1,9,3,0,18,0,6896
8,"TNKS",1,14,10,0,18,2,6894
8,"TOX",1,12,6,0,18,3,6893
8,"TP53INP1",1,4,2,0,18,0,6896
8,"TPD52",1,8,6,0,18,10,6886
8,"TRAM1",1,9,7,0,18,0,6896
8,"TRAPPC9",1,29,20,0,18,1,6895
8,"TRHR",1,5,2,0,18,0,6896
8,"TRIB1",1,3,2,18,0,6896,0
8,"TRIM35",1,13,6,0,18,0,6896
8,"TRIM55",1,13,8,0,18,0,6896
8,"TRPS1",1,21,7,0,18,0,6896
8,"TSNARE1",1,26,18,0,18,871,6025
8,"TSPYL5",1,6,4,0,18,2,6894
8,"TSTA3",1,6,5,18,0,6896,0
8,"TTPA",1,5,3,0,18,0,6896
8,"TUSC3",1,3,2,18,0,6896,0
8,"UBE2V2",1,1,1,0,18,0,6896
8,"UBR5",1,13,6,0,18,0,6896
8,"UNC5D",1,7,5,0,18,0,6896
8,"UQCRB",1,3,1,0,18,0,6896
8,"UTP23",1,5,3,0,18,72,6824
8,"VCPIP1",1,11,5,0,18,0,6896
8,"VDAC3",1,3,2,18,0,6896,0
8,"VPS37A",1,10,5,0,18,0,6896
8,"WHSC1L1",1,14,6,0,18,0,6896
8,"WWP1",1,3,1,0,18,0,6896
8,"XKR6",1,9,5,0,18,0,6896
8,"XKR9",1,18,13,0,18,0,6896
8,"XPO7",1,3,3,0,18,0,6896
8,"ZBTB10",1,6,5,18,0,6896,0
8,"ZC2HC1A",1,7,6,18,0,6896,0
8,"ZDHHC2",1,2,2,0,18,0,6896
8,"ZFAND1",1,5,3,0,18,0,6896
8,"ZFHX4",1,40,21,0,18,43,6853
8,"ZFP41",1,7,6,18,0,6896,0
8,"ZHX1",1,11,5,0,18,0,6896
8,"ZHX2",1,22,11,0,18,20,6876
8,"ZMAT4",1,2,1,18,0,6896,0
8,"ZNF16",1,16,9,0,18,2,6894
8,"ZNF250",1,3,1,0,18,0,6896
8,"ZNF251",1,12,5,0,18,9,6887
8,"ZNF34",1,4,1,0,18,0,6896
8,"ZNF395",1,6,4,0,18,0,6896
8,"ZNF517",1,9,4,0,18,117,6779
8,"ZNF572",1,18,11,0,18,13,6883
8,"ZNF596",1,14,10,0,18,69,6827
8,"ZNF623",1,15,7,0,18,0,6896
8,"ZNF703",1,1,1,0,18,0,6896
8,"ZNF704",1,7,2,0,18,137,6759
8,"ZNF707",1,4,2,0,18,0,6896
9,"AAED1",1,7,6,18,0,6896,0
9,"ABCA2",1,9,4,0,18,35,6861
9,"ABHD17B",1,2,2,0,18,0,6896
9,"ABL1",1,14,8,0,18,2,6894
9,"ACER2",1,3,1,0,18,3,6893
9,"ACO1",1,22,13,0,18,0,6896
9,"ACTL7A",1,15,8,0,18,12,6884
9,"ACTL7B",1,5,4,18,0,6896,0
9,"ADAMTSL2",1,4,4,0,18,0,6896
9,"AGPAT2",1,6,3,0,18,0,6896
9,"AGTPBP1",1,18,7,0,18,1,6895
9,"AK1",1,4,3,18,0,6896,0
9,"AK3",1,4,2,0,18,0,6896
9,"AK8",1,20,13,0,18,17,6879
9,"AKAP2,PALM2-AKAP2",1,29,20,0,18,229,6667
9,"ALAD",1,7,3,0,18,44,6852
9,"ALDH1A1",1,10,5,0,18,0,6896
9,"ALDOB",1,14,10,0,18,2,6894
9,"ALG2",1,11,4,0,18,42,6854
9,"AMBP",1,10,2,0,18,1,6895
9,"ANAPC2",1,9,7,0,18,0,6896
9,"ANGPTL2",1,6,3,0,18,0,6896
9,"ANKRD18A",1,2,1,18,0,6896,0
9,"ANKRD18B",1,1,1,0,18,263,6633
9,"ANKS6",1,39,17,0,18,11,6885
9,"ANP32B",1,1,1,0,18,0,6896
9,"ANXA1",1,6,3,0,18,0,6896
9,"APBA1",1,5,5,0,18,43,6853
9,"APTX",1,8,4,0,18,0,6896
9,"AQP3",1,1,1,0,18,0,6896
9,"AQP7",1,8,2,0,18,0,6896
9,"ARRDC1",1,11,7,0,18,2,6894
9,"ASB6",1,7,5,0,18,0,6896
9,"ASPN",1,10,3,0,18,2,6894
9,"ASS1",1,6,2,0,18,0,6896
9,"ASTN2",1,36,21,0,18,154,6742
9,"ATP6V1G1",1,4,4,0,18,0,6896
9,"AUH",1,3,2,18,0,6896,0
9,"B4GALT1",1,3,1,0,18,0,6896
9,"BAG1",1,9,2,0,18,0,6896
9,"BARHL1",1,1,1,0,18,0,6896
9,"BARX1",1,2,2,0,18,0,6896
9,"BICD2",1,11,6,0,18,1,6895
9,"BNC2",1,24,12,0,18,17,6879
9,"BRD3",1,6,5,18,0,6896,0
9,"BRINP1",1,16,12,0,18,7,6889
9,"BSPRY",1,14,9,0,18,294,6602
9,"C8G",1,9,7,0,18,117,6779
9,"C9orf106",1,5,4,18,0,6896,0
9,"C9orf116",1,3,2,18,0,6896,0
9,"C9orf129",1,5,3,0,18,95,6801
9,"C9orf135",1,11,8,0,18,1,6895
9,"C9orf139",1,2,2,0,18,0,6896
9,"C9orf142",1,1,1,0,18,0,6896
9,"C9orf152",1,5,3,0,18,0,6896
9,"C9orf153",1,6,4,0,18,0,6896
9,"C9orf170",1,4,3,18,0,6896,0
9,"C9orf171",1,17,10,0,18,68,6828
9,"C9orf173",1,14,9,0,18,94,6802
9,"C9orf3",1,25,13,0,18,0,6896
9,"C9orf41",1,2,1,18,0,6896,0
9,"C9orf47",1,9,7,0,18,5,6891
9,"C9orf57",1,1,1,0,18,0,6896
9,"C9orf64",1,12,10,0,18,1,6895
9,"C9orf66,DOCK8",1,1,1,0,18,0,6896
9,"C9orf72",1,4,3,18,0,6896,0
9,"C9orf78",1,2,1,18,0,6896,0
9,"C9orf85",1,4,1,0,18,0,6896
9,"C9orf89",1,8,3,0,18,0,6896
9,"C9orf9",1,6,3,0,18,0,6896
9,"C9orf91",1,7,1,0,18,0,6896
9,"CAAP1",1,5,3,0,18,1,6895
9,"CACFD1",1,4,2,0,18,56,6840
9,"CACNA1B",1,16,10,0,18,0,6896
9,"CAMSAP1",1,22,15,0,18,10,6886
9,"CCBL1",1,13,4,0,18,0,6896
9,"CCDC183",1,21,15,0,18,428,6468
9,"CCIN",1,19,12,0,18,69,6827
9,"CCL19",1,2,2,0,18,0,6896
9,"CCL27",1,2,1,18,0,6896,0
9,"CD274",1,6,4,0,18,0,6896
9,"CD72",1,7,4,0,18,21,6875
9,"CDC14B",1,6,3,0,18,0,6896
9,"CDC26",1,1,1,0,18,0,6896
9,"CDC37L1",1,8,6,0,18,0,6896
9,"CDK20",1,8,5,0,18,14,6882
9,"CDK5RAP2",1,49,22,0,18,454,6442
9,"CDKN2A",1,5,3,0,18,5,6891
9,"CEL",1,5,3,0,18,0,6896
9,"CENPP",1,12,8,0,18,0,6896
9,"CEP78",1,13,7,0,18,0,6896
9,"CERCAM",1,19,14,0,18,2,6894
9,"CHMP5",1,1,1,0,18,0,6896
9,"CIZ1",1,12,8,0,18,8,6888
9,"CLIC3",1,3,2,18,0,6896,0
9,"CLTA",1,5,2,0,18,0,6896
9,"CNTFR",1,4,3,18,0,6896,0
9,"CNTNAP3",1,1,1,0,18,368,6528
9,"COL5A1",1,37,25,0,18,27,6869
9,"COQ4",1,8,3,0,18,0,6896
9,"CORO2A",1,23,9,0,18,0,6896
9,"CRAT",1,19,13,0,18,1,6895
9,"CREB3",1,9,6,0,18,0,6896
9,"CTNNAL1",1,25,9,0,18,550,6346
9,"CTSL",1,7,1,0,18,0,6896
9,"CTSV",1,6,2,0,18,0,6896
9,"CYLC2",1,19,14,0,18,27,6869
9,"CYSRT1",1,2,2,0,18,1,6895
9,"DAB2IP",1,16,10,0,18,1,6895
9,"DBH",1,30,21,0,18,78,6818
9,"DCAF10",1,1,1,0,18,0,6896
9,"DCAF12",1,9,4,0,18,125,6771
9,"DCTN3",1,4,2,0,18,0,6896
9,"DDX31",1,33,22,0,18,429,6467
9,"DDX58",1,20,11,0,18,452,6444
9,"DEC1",1,2,1,18,0,6896,0
9,"DENND1A",1,12,7,0,18,0,6896
9,"DENND4C",1,39,21,0,18,53,6843
9,"DMRT1",1,7,5,0,18,0,6896
9,"DMRT3",1,15,8,0,18,36,6860
9,"DMRTA1",1,16,11,0,18,0,6896
9,"DNAI1",1,22,13,0,18,145,6751
9,"DNAI1;DNAI1",1,1,1,0,18,0,6896
9,"DNAJB5",1,5,3,0,18,0,6896
9,"DNLZ",1,6,5,18,0,6896,0
9,"DOLK",1,13,8,0,18,0,6896
9,"DOLPP1",1,4,2,0,18,0,6896
9,"DPH7",1,11,5,0,18,3,6893
9,"DPM2",1,3,2,18,0,6896,0
9,"DPP7",1,10,9,18,0,6896,0
9,"EDF1",1,2,2,0,18,0,6896
9,"EGFL7",1,5,4,18,0,6896,0
9,"EHMT1",1,21,12,0,18,11,6885
9,"ENDOG",1,5,4,18,0,6896,0
9,"ENG",1,14,10,0,18,4,6892
9,"ENTPD2",1,11,4,0,18,2,6894
9,"ENTPD8",1,14,6,0,18,27,6869
9,"EQTN",1,11,3,0,18,10,6886
9,"ERMP1",1,19,7,0,18,3,6893
9,"ERP44",1,5,1,0,18,1,6895
9,"EXD3",1,34,33,18,0,6896,0
9,"EXOSC2",1,9,4,0,18,0,6896
9,"EXOSC3",1,8,4,0,18,36,6860
9,"FAM102A",1,3,3,0,18,0,6896
9,"FAM120A",1,5,1,0,18,0,6896
9,"FAM122A",1,3,1,0,18,0,6896
9,"FAM129B",1,19,13,0,18,0,6896
9,"FAM166A",1,14,10,0,18,9,6887
9,"FAM166B",1,5,4,18,0,6896,0
9,"FAM189A2",1,15,4,0,18,3,6893
9,"FAM206A",1,7,4,0,18,10,6886
9,"FAM214B",1,11,6,0,18,0,6896
9,"FAM221B",1,9,7,0,18,214,6682
9,"FAM69B",1,12,6,0,18,18,6878
9,"FAM73B",1,9,7,0,18,18,6878
9,"FAM78A",1,2,2,0,18,0,6896
9,"FANCC",1,20,15,0,18,1,6895
9,"FANCG",1,10,6,0,18,1,6895
9,"FBP1",1,10,8,0,18,17,6879
9,"FBP2",1,11,6,0,18,1,6895
9,"FBXO10",1,19,12,0,18,0,6896
9,"FBXW2",1,2,1,18,0,6896,0
9,"FBXW5",1,22,17,0,18,4,6892
9,"FCN1",1,9,7,0,18,0,6896
9,"FGD3",1,18,12,0,18,7,6889
9,"FIBCD1",1,6,3,0,18,0,6896
9,"FKBP15",1,27,15,0,18,343,6553
9,"FOXB2",1,3,1,0,18,0,6896
9,"FOXE1",1,1,1,0,18,0,6896
9,"FPGS",1,4,2,0,18,1,6895
9,"FRMD3",1,13,9,0,18,3,6893
9,"FRRS1L",1,4,1,0,18,0,6896
9,"FSD1L",1,6,5,18,0,6896,0
9,"FUBP3",1,7,2,0,18,0,6896
9,"FUT7",1,8,4,0,18,7,6889
9,"FXN",1,6,2,0,18,0,6896
9,"GADD45G",1,1,1,0,18,0,6896
9,"GALT",1,7,3,0,18,0,6896
9,"GAPVD1",1,20,11,0,18,0,6896
9,"GARNL3",1,17,9,0,18,0,6896
9,"GBA2",1,20,13,0,18,1,6895
9,"GCNT1",1,9,6,0,18,299,6597
9,"GDA",1,10,5,0,18,9,6887
9,"GFI1B",1,8,6,0,18,0,6896
9,"GKAP1",1,3,2,18,0,6896,0
9,"GLDC",1,18,9,0,18,1,6895
9,"GLIPR2",1,5,3,0,18,1,6895
9,"GLIS3",1,39,16,0,18,4,6892
9,"GLT6D1",1,17,8,0,18,146,6750
9,"GNA14",1,12,4,0,18,0,6896
9,"GNE",1,13,7,0,18,0,6896
9,"GOLGA2",1,9,4,0,18,0,6896
9,"GOLM1",1,15,11,0,18,9,6887
9,"GPR107",1,10,5,0,18,0,6896
9,"GPR21",1,8,5,0,18,0,6896
9,"GPSM1",1,8,6,0,18,535,6361
9,"GRHPR",1,11,11,0,18,0,6896
9,"GSN",1,26,15,0,18,12,6884
9,"GTF3C4",1,9,6,0,18,0,6896
9,"GTF3C5",1,10,7,0,18,0,6896
9,"HAUS6",1,19,13,0,18,21,6875
9,"HDHD3",1,7,6,18,0,6896,0
9,"HEMGN",1,11,5,0,18,0,6896
9,"HIATL1",1,7,1,0,18,0,6896
9,"HINT2",1,3,2,18,0,6896,0
9,"HSD17B3",1,9,5,0,18,12,6884
9,"HSDL2",1,5,5,0,18,2,6894
9,"HSPA5",1,2,1,18,0,6896,0
9,"IARS",1,37,19,0,18,193,6703
9,"IDNK",1,4,3,18,0,6896,0
9,"IER5L",1,1,1,0,18,0,6896
9,"IFNA1",1,1,1,0,18,0,6896
9,"IFNA14",1,5,2,0,18,0,6896
9,"IFNA2",1,5,3,0,18,0,6896
9,"IFNA5",1,5,2,0,18,0,6896
9,"IFNA6",1,4,1,0,18,0,6896
9,"IFNA7",1,3,1,0,18,0,6896
9,"IFNA8",1,3,1,0,18,0,6896
9,"IFNB1",1,9,7,0,18,0,6896
9,"IFNE",1,9,5,0,18,34,6862
9,"IFNK",1,8,5,0,18,1,6895
9,"IFNW1",1,6,4,0,18,1,6895
9,"IFT74",1,22,14,0,18,133,6763
9,"IGFBPL1",1,13,6,0,18,0,6896
9,"IKBKAP",1,41,22,0,18,439,6457
9,"IL11RA",1,10,10,0,18,1,6895
9,"IL33",1,7,3,0,18,0,6896
9,"INIP",1,1,1,0,18,0,6896
9,"INPP5E",1,8,4,0,18,0,6896
9,"INSL4",1,8,3,0,18,0,6896
9,"INSL6",1,12,9,0,18,0,6896
9,"INVS",1,27,15,0,18,16,6880
9,"IPPK",1,17,9,0,18,19,6877
9,"ISCA1",1,1,1,0,18,0,6896
9,"JAK2",1,14,7,0,18,0,6896
9,"KCNT1",1,16,11,0,18,2,6894
9,"KCNV2",1,23,7,0,18,37,6859
9,"KIAA0368",1,25,11,0,18,14,6882
9,"KIAA1045",1,9,4,0,18,0,6896
9,"KIAA1958",1,5,2,0,18,0,6896
9,"KIAA2026",1,52,30,0,18,114,6782
9,"KIF12",1,6,5,18,0,6896,0
9,"KIF27",1,23,9,0,18,146,6750
9,"KLF4",1,6,2,0,18,0,6896
9,"KLF9",1,3,3,0,18,3,6893
9,"KLHL9",1,6,3,0,18,0,6896
9,"LCN1",1,3,2,18,0,6896,0
9,"LCN10",1,5,2,0,18,145,6751
9,"LCN12",1,8,7,18,0,6896,0
9,"LCN2",1,10,7,0,18,0,6896
9,"LCN6",1,9,7,0,18,1,6895
9,"LCN8",1,5,3,0,18,106,6790
9,"LCN9",1,6,4,0,18,0,6896
9,"LCNL1",1,8,6,0,18,409,6487
9,"LHX2",1,2,1,18,0,6896,0
9,"LHX3",1,2,2,0,18,0,6896
9,"LHX6",1,2,1,18,0,6896,0
9,"LINGO2",1,9,4,0,18,0,6896
9,"LMX1B",1,1,1,0,18,0,6896
9,"LOC286238",1,9,8,18,0,6896,0
9,"LPPR1",1,2,2,0,18,2,6894
9,"LRRC19",1,17,11,0,18,16,6880
9,"LRRC26",1,2,2,0,18,1,6895
9,"LRRC8A",1,6,5,18,0,6896,0
9,"LURAP1L",1,10,6,0,18,0,6896
9,"MAMDC2",1,22,10,0,18,28,6868
9,"MAMDC4",1,21,16,0,18,93,6803
9,"MAN1B1",1,23,13,0,18,4,6892
9,"MAPKAP1",1,6,3,0,18,0,6896
9,"MED22",1,5,3,0,18,0,6896
9,"MEGF9",1,3,3,0,18,0,6896
9,"MELK",1,15,10,0,18,2,6894
9,"MLANA",1,4,1,0,18,0,6896
9,"MLLT3",1,4,4,0,18,0,6896
9,"MOB3B",1,3,1,0,18,0,6896
9,"MORN5",1,6,3,0,18,1,6895
9,"MPDZ",1,73,45,0,18,13,6883
9,"MRPL41",1,3,2,18,0,6896,0
9,"MRPS2",1,10,6,0,18,1,6895
9,"MRRF",1,4,2,0,18,0,6896
9,"MSANTD3",1,2,2,0,18,0,6896
9,"MSMP",1,6,5,18,0,6896,0
9,"MURC",1,12,3,0,18,0,6896
9,"MUSK",1,22,18,0,18,16,6880
9,"MVB12B",1,2,1,18,0,6896,0
9,"NAA35",1,8,5,0,18,0,6896
